date,year,day_of_year,temp_c,site,under_board,board_number,board_id,survey_start,survey_start_t,survey_end,survey_end_t,t_lapse_mins,t_midpoint,handling_start,handling_start_t,handling_end,handling_end_t,spp,sex_age_est,sex,probed,age_class,svl_cm,id,cluster,id_cluster,status
6/19/2024,2024,171,28,Nat QC 4,,,,10:44,10.73,10:55,10.92,11,10.83,,0,,0,,,,,,,,,,
6/19/2024,2024,171,29,Nat QC 3,Y,3,3,11:10,11.17,11:19,11.32,9,11.24,,0,,0,ring necked snake,,,,,,,,,not captured
6/19/2024,2024,171,29,Nat QC 3,Y,3,3,11:10,11.17,11:19,11.32,9,11.24,,0,,0,ring necked snake,,,,,,,,,not captured
6/19/2024,2024,171,29,Nat QC 3,N,8,8,11:10,11.17,11:19,11.32,9,11.24,,0,,0,garter,,,,,,,,,not captured
6/19/2024,2024,171,30,Nat QC 9,Y,2,GP2,12:00,12,12:20,12.33,20,12.17,12:01,12.02,12:04,12.07,garter,M,U,N,A,22,24,GP,GP24,unique
6/20/2024,2024,172,25,Ag-nat 2,,,,7:31,7.52,7:45,7.75,14,7.63,,0,,0,,,,,,,,,,
6/20/2024,2024,172,25,Ag-nat 5,N,8,8,8:03,8.05,8:15,8.25,12,8.15,,0,,0,,,,,,,,,,
6/20/2024,2024,172,26,Nat-ag 4,N,3,OE3,8:34,8.57,9:00,9,26,8.78,8:40,8.67,8:44,8.73,garter,F,U,N,A,23,21,OE,OE21,unique
6/20/2024,2024,172,26,Nat-ag 4,N,3,3,8:34,8.57,9:00,9,26,8.78,,0,,0,garter,,,,,,,,,not captured
6/20/2024,2024,172,26,Nat-ag 4,Y,9,OE9,8:34,8.57,9:00,9,26,8.78,8:49,8.82,8:53,8.88,garter,M,M,Y,A,51.25,22,OE,OE22,unique
6/20/2024,2024,172,28,Half 9,Y,9,OE9,9:45,9.75,10:12,10.2,27,9.98,9:50,9.83,9:54,9.9,garter,M,M,Y,A,57.25,23,OE,OE23,unique
6/20/2024,2024,172,28,Half 9,Y,9,OE9,9:45,9.75,10:12,10.2,27,9.98,9:50,9.83,9:58,9.97,redbelly,F,F,Y,A,26,17,OE,OE17,unique
6/20/2024,2024,172,28,Half 9,Y,11,OE11,9:45,9.75,10:12,10.2,27,9.98,10:05,10.08,10:10,10.17,redbelly,M,M,N,A,20.75,18,OE,OE18,unique
6/20/2024,2024,172,28,Ag-nat 9,Y,4,OE4,10:30,10.5,10:55,10.92,25,10.71,10:39,10.65,10:43,10.72,garter,M,M,Y,A,30.25,19,OE,OE19,unique
6/20/2024,2024,172,28,Ag-nat 9,N,4,4,10:30,10.5,10:55,10.92,25,10.71,,0,,0,garter,,,,,,,,,not captured
6/20/2024,2024,172,29,Half 7,Y,3,3,11:52,11.87,12:10,12.17,18,12.02,,0,,0,garter,,,,,,,,,not captured
6/21/2024,2024,173,20,Nat-ag 9,,,,8:38,8.63,8:46,8.77,8,8.7,,0,,0,,,,,,,,,,
6/21/2024,2024,173,21,Ag-nat 8,,,,9:16,9.27,9:26,9.43,10,9.35,,0,,0,,,,,,,,,,
6/21/2024,2024,173,22,Half 5,,,,10:08,10.13,10:16,10.27,8,10.2,,0,,0,,,,,,,,,,
6/21/2024,2024,173,23,Half 10,Y,6,AR6,11:13,11.22,11:30,11.5,17,11.36,11:17,11.28,11:19,11.32,redbelly,M,U,N,A,20,5,AR,AR5,unique
6/21/2024,2024,173,23,Half 10,Y,6,AR6,11:13,11.22,11:30,11.5,17,11.36,11:17,11.28,11:24,11.4,redbelly,F,F,N,A,22,6,AR,AR6,unique
6/21/2024,2024,173,24,Ag 6,,,,12:06,12.1,12:18,12.3,12,12.2,,0,,0,,,,,,,,,,
6/24/2024,2024,176,19,Ag 3,,,,11:29,11.48,11:59,11.98,30,11.73,,0,,0,,,,,,,,,,
6/24/2024,2024,176,22,Ag-nat 3,,,,12:25,12.42,12:45,12.75,20,12.58,,0,,0,,,,,,,,,,
6/24/2024,2024,176,23,Half 2,,,,13:05,13.08,13:20,13.33,15,13.21,,0,,0,,,,,,,,,,
6/24/2024,2024,176,24,Half 5,,,,14:04,14.07,14:40,14.67,36,14.37,,0,,0,,,,,,,,,,
6/24/2024,2024,176,25,Ag 5,,,,15:20,15.33,15:44,15.73,24,15.53,,0,,0,,,,,,,,,,
6/24/2024,2024,176,26,Ag-nat 8,,,,16:05,16.08,16:30,16.5,25,16.29,,0,,0,,,,,,,,,,
6/24/2024,2024,176,26,Nat-ag 8,Y,1,AR1,17:15,17.25,17:30,17.5,15,17.38,5:16,5.27,17:21,17.35,garter,M,M,Y,A,41.25,16,AR,AR16,unique
6/24/2024,2024,176,26,Nat-ag 8,Y,6,6,17:15,17.25,17:30,17.5,15,17.38,,0,,0,milk snake,,,,,,,,,not captured
6/25/2024,2024,177,22,Ag-nat 7,,,,9:01,9.02,9:22,9.37,21,9.19,,0,,0,,,,,,,,,,
6/25/2024,2024,177,22,Nat-ag 9,N,9,9,9:45,9.75,10:00,10,15,9.88,,0,,0,garter,,,,,,,,,not captured
6/25/2024,2024,177,25,Ag-nat 9,,,,11:16,11.27,11:35,11.58,19,11.43,,0,,0,,,,,,,,,,
6/25/2024,2024,177,25,Half 9,Y,7,OE7,11:50,11.83,12:04,12.07,14,11.95,11:50,11.83,12:01,12.02,garter,F,F,Y,A,52.25,17,OE,OE17,recapture
6/25/2024,2024,177,26,Half 7,Y,18,OE18,12:26,12.43,12:56,12.93,30,12.68,12:44,12.73,16:49,16.82,redbelly,F,F,N,A,22.5,20,OE,OE20,unique
6/25/2024,2024,177,27,Ag-nat 2,Y,5,OE5,13:55,13.92,14:37,14.62,42,14.27,14:04,14.07,14:11,14.18,garter,M,M,Y,A,45.5,23,OE,OE23,unique
6/25/2024,2024,177,27,Ag-nat 2,Y,19,OE19,13:55,13.92,14:37,14.62,42,14.27,14:04,14.07,14:11,14.18,garter,F,F,Y,A,59,24,OE,OE24,unique
6/25/2024,2024,177,27,Ag-nat 5,Y,4,OE4,15:01,15.02,15:16,15.27,15,15.14,14:26,14.43,14:35,14.58,garter,M,M,Y,A,30,25,OE,OE25,unique
6/25/2024,2024,177,27,Nat-ag 4,Y,3,OE3,15:34,15.57,16:08,16.13,34,15.85,15:38,15.63,15:47,15.78,garter,F,F,Y,A,31.25,26,OE,OE26,unique
6/25/2024,2024,177,27,Nat-ag 4,Y,3,OE3,15:34,15.57,16:08,16.13,34,15.85,15:38,15.63,15:46,15.77,garter,M,M,Y,A,43,27,OE,OE27,unique
6/25/2024,2024,177,27,Nat-ag 4,Y,3,3,15:34,15.57,16:08,16.13,34,15.85,,0,,0,garter,,,,,,,,,not captured
6/25/2024,2024,177,27,Nat-ag 4,Y,9,OE9,15:34,15.57,16:08,16.13,34,15.85,15:54,15.9,15:58,15.97,garter,M,M,Y,A,37.25,28,OE,OE28,unique
6/25/2024,2024,177,27,Nat-ag 4,Y,10,OE10,15:34,15.57,16:08,16.13,34,15.85,15:54,15.9,16:03,16.05,garter,,,,,51.25,23,OE,OE23,recapture
6/25/2024,2024,177,27,Nat-ag 4,Y,10,OE10,15:34,15.57,16:08,16.13,34,15.85,15:54,15.9,16:08,16.13,garter,M,M,Y,A,34.5,29,OE,OE29,unique
6/26/2024,2024,178,20,Nat QC 3,,,,9:17,9.28,9:17,9.28,0,9.28,,0,,0,,,,,,,,,,
6/26/2024,2024,178,20,Nat QC 4,,,,9:37,9.62,9:50,9.83,13,9.73,,0,,0,,,,,,,,,,
6/26/2024,2024,178,21,Nat QC 7,N,8,8,10:10,10.17,10:35,10.58,25,10.38,,0,,0,garter,,,,,,,,,not captured
6/26/2024,2024,178,21,Nat QC 7,Y,19,19,10:10,10.17,10:35,10.58,25,10.38,,0,,0,garter,J,,,A,,,,,not captured
6/26/2024,2024,178,21,Nat QC 7,Y,20,GP20,10:10,10.17,10:35,10.58,25,10.38,10:35,10.58,10:40,10.67,garter,M,M,Y,A,32.75,25,GP,GP25,unique
6/26/2024,2024,178,22,Nat QC 6,,,,10:53,10.88,11:14,11.23,21,11.06,,0,,0,,,,,,,,,,
6/26/2024,2024,178,23,Nat QC 1,Y,9,9,12:45,12.75,13:10,13.17,25,12.96,,0,,0,ring necked snake,,,,,,,,,not captured
6/26/2024,2024,178,23,Nat QC 9,,,,14:00,14,14:20,14.33,20,14.17,,0,,0,,,,,,,,,,
6/26/2024,2024,178,26,Half 10,Y,7,AR7,15:16,15.27,15:30,15.5,14,15.38,15:27,15.45,15:28,15.47,redbelly,F,F,N,A,22.75,17,AR,AR17,unique
6/26/2024,2024,178,26,Ag 6,Y,3,AR3,16:05,16.08,16:37,16.62,32,16.35,16:08,16.13,16:13,16.22,redbelly,F,F,N,A,23,18,AR,AR18,unique
6/26/2024,2024,178,26,Ag 6,Y,9,AR9,16:05,16.08,16:37,16.62,32,16.35,16:19,16.32,16:24,16.4,redbelly,F,U,N,A,19,7,AR,AR7,unique
6/28/2024,2024,180,19,Nat-ag 7,,,,10:30,10.5,10:45,10.75,15,10.63,,0,,0,,,,,,,,,,
6/28/2024,2024,180,21,Nat-ag 5,Y,1,1,11:30,11.5,12:00,12,30,11.75,,0,,0,redbelly,,,,,,,,,not captured
6/28/2024,2024,180,21,Nat-ag 5,Y,4,4,11:30,11.5,12:00,12,30,11.75,,0,,0,smooth green snake ,,,,,,,,,not captured
6/28/2024,2024,180,21,Nat-ag 5,Y,16,OS16,11:30,11.5,12:00,12,30,11.75,11:45,11.75,11:49,11.82,garter,F,F,Y,A,50.5,54,OS,OS59,unique
6/28/2024,2024,180,21,Nat-ag 5,Y,17,OS17,11:30,11.5,12:00,12,30,11.75,11:50,11.83,11:58,11.97,redbelly,N,U,N,N,7.5,50,OS,OS50,unique
6/28/2024,2024,180,21,Nat-ag 5,Y,18,18,11:30,11.5,12:00,12,30,11.75,,0,,0,smooth green snake ,,,,,,,,,not captured
6/28/2024,2024,180,22,Nat-ag 2,Y,4,OS4,13:00,13,14:07,14.12,67,13.56,13:04,13.07,13:07,13.12,redbelly,N,U,N,N,6,51,OS,OS51,unique
6/28/2024,2024,180,22,Nat-ag 2,Y,5,OS5,13:00,13,14:07,14.12,67,13.56,13:10,13.17,13:15,13.25,garter,M,U,N,A,28,60,OS,OS60,unique
6/28/2024,2024,180,22,Nat-ag 2,Y,7,OS7,13:00,13,14:07,14.12,67,13.56,13:20,13.33,13:27,13.45,garter,F,F,Y,A,59.75,61,OS,OS61,unique
6/28/2024,2024,180,22,Nat-ag 2,Y,7,OS7,13:00,13,14:07,14.12,67,13.56,13:20,13.33,13:31,13.52,redbelly,M,U,N,A,19.5,52,OS,OS52,unique
6/28/2024,2024,180,22,Nat-ag 2,Y,11,OS11,13:00,13,14:07,14.12,67,13.56,13:35,13.58,13:41,13.68,garter,F,F,Y,A,58.5,62,OS,OS62,unique
6/28/2024,2024,180,22,Nat-ag 2,Y,11,OS11,13:00,13,14:07,14.12,67,13.56,13:43,13.72,13:45,13.75,redbelly,F,F,N,A,22,53,OS,OS53,unique
6/28/2024,2024,180,22,Nat-ag 2,Y,13,OS13,13:00,13,14:07,14.12,67,13.56,13:47,13.78,13:53,13.88,garter,F,F,Y,A,65.5,63,OS,OS63,unique
6/28/2024,2024,180,22,Nat-ag 2,Y,13,OS13,13:00,13,14:07,14.12,67,13.56,13:47,13.78,13:59,13.98,redbelly,M,M,N,A,25,17,OS,OS17,recapture
6/28/2024,2024,180,22,Nat-ag 2,Y,13,OS13,13:00,13,14:07,14.12,67,13.56,13:47,13.78,14:00,14,redbelly,F,F,N,A,25.25,19,OS,OS19,recapture
6/28/2024,2024,180,22,Nat-ag 2,Y,15,OS15,13:00,13,14:07,14.12,67,13.56,14:02,14.03,14:07,14.12,garter,F,F,Y,A,29.5,64,OS,OS64,unique
6/28/2024,2024,180,23,Nat-ag 1,Y,1,OS1,14:45,14.75,15:30,15.5,45,15.13,14:45,14.75,14:49,14.82,garter,M,M,Y,A,25,65,OS,OS67,unique
6/28/2024,2024,180,23,Nat-ag 1,Y,1,1,14:45,14.75,15:30,15.5,45,15.13,,0,,0,garter,,,,,,,,,not captured
6/28/2024,2024,180,23,Nat-ag 1,Y,1,1,14:45,14.75,15:30,15.5,45,15.13,,0,,0,smooth green snake ,,,,,,,,,not captured
6/28/2024,2024,180,23,Nat-ag 1,Y,1,1,14:45,14.75,15:30,15.5,45,15.13,,0,,0,water snake,,,,,,,,,not captured
6/28/2024,2024,180,23,Nat-ag 1,Y,6,6,14:45,14.75,15:30,15.5,45,15.13,,0,,0,garter,,,,,,,,,not captured
6/28/2024,2024,180,23,Nat-ag 1,Y,6,6,14:45,14.75,15:30,15.5,45,15.13,,0,,0,garter,,,,,,,,,not captured
6/28/2024,2024,180,23,Nat-ag 1,Y,7,7,14:45,14.75,15:30,15.5,45,15.13,,0,,0,redbelly,,,,,,,,,not captured
6/28/2024,2024,180,23,Nat-ag 1,Y,10,OS10,14:45,14.75,15:30,15.5,45,15.13,15:03,15.05,3:07,3.12,garter,M,M,Y,A,37,65,OS,OS65,unique
6/28/2024,2024,180,23,Nat-ag 1,Y,10,10,14:45,14.75,15:30,15.5,45,15.13,,0,,0,smooth green snake ,,,,,,,,,not captured
6/28/2024,2024,180,23,Nat-ag 1,Y,14,14,14:45,14.75,15:30,15.5,45,15.13,,0,,0,smooth green snake ,,,,,,,,,not captured
6/28/2024,2024,180,23,Nat-ag 1,Y,14,14,14:45,14.75,15:30,15.5,45,15.13,,0,,0,smooth green snake ,,,,,,,,,not captured
6/28/2024,2024,180,23,Nat-ag 1,Y,18,OS18,14:45,14.75,15:30,15.5,45,15.13,15:13,15.22,15:23,15.38,garter,F,F,Y,A,69.75,66,OS,OS67,unique
6/28/2024,2024,180,23,Nat-ag 3,Y,5,OS5,15:55,15.92,16:55,16.92,60,16.42,15:59,15.98,16:04,16.07,garter,F,F,Y,A,59.5,68,OS,OS68,unique
6/28/2024,2024,180,23,Nat-ag 3,Y,8,8,15:55,15.92,16:55,16.92,60,16.42,,0,,0,water snake,,,,,,,,,not captured
6/28/2024,2024,180,23,Nat-ag 3,Y,9,OS9,15:55,15.92,16:55,16.92,60,16.42,16:10,16.17,16:16,16.27,garter,F,F,Y,A,60,69,OS,OS69,unique
6/28/2024,2024,180,23,Nat-ag 3,Y,12,OS12,15:55,15.92,16:55,16.92,60,16.42,16:20,16.33,16:27,16.45,garter,F,F,Y,A,55,70,OS,OS70,unique
6/28/2024,2024,180,23,Nat-ag 3,Y,12,OS12,15:55,15.92,16:55,16.92,60,16.42,16:20,16.33,16:31,16.52,garter,F,U,N,A,29.5,71,OS,OS71,unique
6/28/2024,2024,180,23,Nat-ag 3,Y,14,14,15:55,15.92,16:55,16.92,60,16.42,,0,,0,smooth green snake ,,,,,,,,,not captured
6/28/2024,2024,180,23,Nat-ag 3,Y,16,16,15:55,15.92,16:55,16.92,60,16.42,,0,,0,garter,,,,,,,,,not captured
6/28/2024,2024,180,22,Nat-ag 6,,,,17:16,17.27,17:25,17.42,9,17.34,,0,,0,,,,,,,,,,
7/2/2024,2024,184,19,Nat-ag 8,,,,8:28,8.47,8:36,8.6,8,8.53,,0,,0,,,,,,,,,,
7/2/2024,2024,184,19,Ag 5,,,,8:58,8.97,9:10,9.17,12,9.07,,0,,0,,,,,,,,,,
7/2/2024,2024,184,20,Ag-nat 8,,,,9:23,9.38,9:45,9.75,22,9.57,,0,,0,,,,,,,,,,
7/2/2024,2024,184,22,Half 5,,,,10:15,10.25,10:30,10.5,15,10.38,,0,,0,,,,,,,,,,
7/2/2024,2024,184,23,Half 2,,,,10:49,10.82,11:00,11,11,10.91,,0,,0,,,,,,,,,,
7/2/2024,2024,184,24,Ag-nat 3,,,,11:25,11.42,11:35,11.58,10,11.5,,0,,0,,,,,,,,,,
7/2/2024,2024,184,25,Ag 3,,,,12:10,12.17,12:35,12.58,25,12.38,,0,,0,,,,,,,,,,
7/2/2024,2024,184,27,Nat-ag 9,,,,14:00,14,14:15,14.25,15,14.13,,0,,0,,,,,,,,,,
7/3/2024,2024,185,20,Nat QC 9,,,,9:06,9.1,9:16,9.27,10,9.18,,0,,0,,,,,,,,,,
7/3/2024,2024,185,21,Nat QC 1,Y,9,9,10:05,10.08,10:25,10.42,20,10.25,10:20,10.33,,0,ring necked snake,,,,,,,,,not captured
7/3/2024,2024,185,24,Nat QC 3,Y,7,GP7,11:15,11.25,11:29,11.48,14,11.37,11:21,11.35,11:26,11.43,garter,M,M,Y,A,36,26,GP,GP26,unique
7/3/2024,2024,185,25,Nat QC 7,Y,13,13,12:14,12.23,12:34,12.57,20,12.4,,0,,0,ring necked snake,,,,,,,,,not captured
7/3/2024,2024,185,25,Nat QC 7,Y,20,20,12:14,12.23,12:34,12.57,20,12.4,10:33,10.55,,0,ring necked snake,,,,,,,,,not captured
7/3/2024,2024,185,25,Nat QC 6,,,,12:49,12.82,13:05,13.08,16,12.95,,0,,0,,,,,,,,,,
7/3/2024,2024,185,28,Nat QC 4,,,,13:15,13.25,13:30,13.5,15,13.38,,0,,0,,,,,,,,,,
7/3/2024,2024,185,29,Half 10,Y,5,AR5,14:18,14.3,14:40,14.67,22,14.48,14:26,14.43,14:35,14.58,redbelly,F,F,N,A,23,17,AR,AR17,recapture
7/3/2024,2024,185,29,Half 10,Y,6,6,14:18,14.3,14:40,14.67,22,14.48,,0,,0,redbelly,,,,,,,,,not captured
7/3/2024,2024,185,29,Ag 6,Y,5,AR5,15:00,15,15:25,15.42,25,15.21,15:05,15.08,15:08,15.13,redbelly,M,U,N,A,12.25,8,AR,AR8,unique
7/3/2024,2024,185,29,Ag 6,Y,6,AR6,15:00,15,15:25,15.42,25,15.21,15:09,15.15,15:14,15.23,redbelly,F,U,N,A,19,9,AR,AR9,unique
7/3/2024,2024,185,29,Ag 6,Y,7,AR7,15:00,15,15:25,15.42,25,15.21,15:15,15.25,15:17,15.28,redbelly,J,U,N,A,18.25,10,AR,AR10,unique
7/4/2024,2024,186,22,Nat-ag 5,Y,1,OS1,8:44,8.73,10:55,10.92,131,9.83,8:44,8.73,8:49,8.82,redbelly,M,U,N,A,18.5,54,OS,OS54,unique
7/4/2024,2024,186,22,Nat-ag 5,N,14,14,8:44,8.73,10:55,10.92,131,9.83,,0,,0,smooth green snake ,,,,,,,,,not captured
7/4/2024,2024,186,24,Nat-ag 2,N,1,1,9:59,9.98,11:01,11.02,62,10.5,,0,,0,garter,,,,,,,,,not captured
7/4/2024,2024,186,24,Nat-ag 2,N,2,OS2,9:59,9.98,11:01,11.02,62,10.5,10:02,10.03,10:14,10.23,garter,F,F,Y,A,53.5,72,OS,OS72,unique
7/4/2024,2024,186,24,Nat-ag 2,N,2,OS2,9:59,9.98,11:01,11.02,62,10.5,10:02,10.03,10:17,10.28,garter,F,F,Y,A,51,73,OS,OS73,unique
7/4/2024,2024,186,24,Nat-ag 2,Y,13,13,9:59,9.98,11:01,11.02,62,10.5,,0,,0,garter,,,,,,,,,not captured
7/4/2024,2024,186,24,Nat-ag 2,Y,13,13,9:59,9.98,11:01,11.02,62,10.5,,0,,0,garter,,,,,,,,,not captured
7/4/2024,2024,186,24,Nat-ag 2,Y,13,13,9:59,9.98,11:01,11.02,62,10.5,,0,,0,redbelly,,,,,,,,,not captured
7/4/2024,2024,186,24,Nat-ag 2,Y,13,OS13,9:59,9.98,11:01,11.02,62,10.5,10:32,10.53,10:34,10.57,garter,F,F,Y,A,61,74,OS,OS74,unique
7/4/2024,2024,186,24,Nat-ag 2,Y,13,OS13,9:59,9.98,11:01,11.02,62,10.5,,0,,0,garter,F,F,Y,A,51.5,75,OS,OS75,unique
7/4/2024,2024,186,24,Nat-ag 2,Y,13,OS13,9:59,9.98,11:01,11.02,62,10.5,,0,,0,redbelly,F,F,N,A,25.5,19,OS,OS19,recapture
7/4/2024,2024,186,24,Nat-ag 2,Y,13,13,9:59,9.98,11:01,11.02,62,10.5,,0,,0,water snake,J,,N,,,,,,not captured
7/4/2024,2024,186,24,Nat-ag 2,Y,19,OS19,9:59,9.98,11:01,11.02,62,10.5,10:52,10.87,10:56,10.93,garter,F,F,Y,A,44.5,76,OS,OS76,unique
7/4/2024,2024,186,24,Nat-ag 2,Y,20,OS20,9:59,9.98,11:01,11.02,62,10.5,10:58,10.97,11:01,11.02,redbelly,F,F,N,A,24.5,55,OS,OS55,unique
7/4/2024,2024,186,26,Nat-ag 1,Y,1,OS1,11:32,11.53,11:47,11.78,15,11.66,11:14,11.23,11:39,11.65,garter,M,M,Y,A,28.5,77,OS,OS77,unique
7/4/2024,2024,186,27,Nat-ag 3,Y,6,6,12:06,12.1,12:30,12.5,24,12.3,,0,,0,water snake,J,,N,,,,,,not captured
7/4/2024,2024,186,27,Nat-ag 3,Y,8,8,12:06,12.1,12:30,12.5,24,12.3,,0,,0,water snake,,,,,,,,,not captured
7/4/2024,2024,186,27,Nat-ag 3,Y,16,OS16,12:06,12.1,12:30,12.5,24,12.3,12:00,12,12:23,12.38,garter,M,M,Y,A,51.25,78,OS,OS78,unique
7/4/2024,2024,186,28,Nat-ag 6,Y,10,OS10,13:29,13.48,13:45,13.75,16,13.62,13:39,13.65,13:45,13.75,garter,M,M,Y,A,44.25,79,OS,OS79,unique
7/4/2024,2024,186,28,Nat-ag 7,Y,9,OS9,15:20,15.33,15:39,15.65,19,15.49,15:32,15.53,15:39,15.65,garter,F,F,Y,A,63.5,80,OS,OS80,unique
7/5/2024,2024,187,22,Half 7,,,,8:25,8.42,8:50,8.83,25,8.63,,0,,0,,,,,,,,,,
7/5/2024,2024,187,23,Ag-nat 9,Y,12,OE12,9:14,9.23,9:37,9.62,23,9.43,9:30,9.5,9:34,9.57,redbelly,M,M,Y,A,23,29,OE,OE29,unique
7/5/2024,2024,187,23,Half 9,Y,3,OE3,9:49,9.82,10:24,10.4,35,10.11,9:57,9.95,10:00,10,garter,M,M,Y,A,38.5,30,OE,OE30,unique
7/5/2024,2024,187,23,Half 9,Y,3,OE3,9:49,9.82,10:24,10.4,35,10.11,9:57,9.95,10:02,10.03,redbelly,F,F,Y,A,26,17,OE,OE17,recapture
7/5/2024,2024,187,23,Half 9,Y,4,OE4,9:49,9.82,10:24,10.4,35,10.11,10:09,10.15,10:12,10.2,redbelly,F,F,Y,A,24,30,OE,OE30,unique
7/5/2024,2024,187,23,Half 9,Y,5,OE5,9:49,9.82,10:24,10.4,35,10.11,10:14,10.23,10:16,10.27,redbelly,M,U,N,A,17.5,31,OE,OE31,unique
7/5/2024,2024,187,23,Half 9,Y,8,OE8,9:49,9.82,10:24,10.4,35,10.11,10:21,10.35,10:24,10.4,garter,F,F,Y,A,52.75,17,OE,OE17,recapture
7/5/2024,2024,187,24,Ag-nat 2,Y,5,OE5,11:04,11.07,11:30,11.5,26,11.28,11:06,11.1,11:10,11.17,garter,F,F,Y,A,28.25,32,OE,OE32,unique
7/5/2024,2024,187,24,Ag-nat 2,Y,10,OE10,11:04,11.07,11:30,11.5,26,11.28,11:12,11.2,11:14,11.23,redbelly,F,F,Y,A,25.75,22,OE,OE22,unique
7/5/2024,2024,187,24,Ag-nat 2,Y,19,OE19,11:04,11.07,11:30,11.5,26,11.28,11:23,11.38,11:29,11.48,garter,F,F,Y,A,48.25,33,OE,OE33,unique
7/5/2024,2024,187,26,Ag-nat 5,Y,13,OE13,12:16,12.27,12:37,12.62,21,12.44,12:30,12.5,12:32,12.53,garter,F,F,Y,A,36.25,34,OE,OE34,unique
7/5/2024,2024,187,27,Nat-ag 4,Y,7,7,12:42,12.7,13:00,13,18,12.85,,0,,0,,,,,,,,,,
7/8/2024,2024,190,21,Nat-ag 8,,,,8:37,8.62,8:46,8.77,9,8.69,,0,,0,,,,,,,,,,
7/8/2024,2024,190,22,Ag 5,,,,9:04,9.07,9:15,9.25,11,9.16,,0,,0,,,,,,,,,,
7/8/2024,2024,190,22,Ag-nat 8,N,6,AR6,9:25,9.42,9:55,9.92,30,9.67,9:37,9.62,9:44,9.73,garter,M,M,Y,A,30,17,AR,AR17,unique
7/8/2024,2024,190,24,Ag 3,,,,10:12,10.2,10:25,10.42,13,10.31,,0,,0,,,,,,,,,,
7/8/2024,2024,190,24,Ag-nat 3,,,,10:44,10.73,10:53,10.88,9,10.81,,0,,0,,,,,,,,,,
7/8/2024,2024,190,25,Half 2,,,,11:21,11.35,11:40,11.67,19,11.51,,0,,0,,,,,,,,,,
7/8/2024,2024,190,26,Half 5,Y,9,AR9,11:56,11.93,12:05,12.08,9,12.01,12:00,12,12:02,12.03,garter,J,U,N,A,22,18,AR,AR18,unique
7/8/2024,2024,190,28,Nat-ag 9,Y,10,10,13:55,13.92,14:03,14.05,8,13.98,,0,,0,garter,,,,,,,,,not captured
7/9/2024,2024,191,22,Half 10,,,,8:37,8.62,8:50,8.83,13,8.73,,0,,0,,,,,,,,,,
7/9/2024,2024,191,23,Ag 6,Y,11,AR11,9:12,9.2,9:27,9.45,15,9.33,9:19,9.32,9:23,9.38,redbelly,M,U,N,A,13,11,AR,AR11,unique
7/9/2024,2024,191,24,Nat-ag 4,,,,10:29,10.48,10:39,10.65,10,10.57,,0,,0,,,,,,,,,,
7/9/2024,2024,191,24,Ag-nat 5,Y,2,OE2,10:47,10.78,11:10,11.17,23,10.98,10:48,10.8,10:54,10.9,garter,M,M,Y,A,32.25,35,OE,OE35,unique
7/9/2024,2024,191,24,Ag-nat 5,Y,4,OE4,10:47,10.78,11:10,11.17,23,10.98,10:56,10.93,11:00,11,garter,M,M,Y,A,35,36,OE,OE36,unique
7/9/2024,2024,191,24,Ag-nat 5,Y,8,OE8,10:47,10.78,11:10,11.17,23,10.98,11:04,11.07,11:08,11.13,garter,F,F,Y,A,36.25,37,OE,OE37,unique
7/9/2024,2024,191,26,Ag-nat 2,Y,11,OE11,11:31,11.52,12:04,12.07,33,11.79,11:44,11.73,11:50,11.83,garter,F,F,Y,A,55.5,38,OE,OE38,unique
7/9/2024,2024,191,26,Ag-nat 2,Y,11,OE11,11:31,11.52,12:04,12.07,33,11.79,11:44,11.73,11:52,11.87,garter,F,F,Y,A,49,33,OE,OE33,recapture
7/9/2024,2024,191,26,Ag-nat 2,Y,11,OE11,11:31,11.52,12:04,12.07,33,11.79,11:44,11.73,11:58,11.97,garter,M,M,Y,A,55.5,18,OE,OE18,recapture
7/9/2024,2024,191,26,Ag-nat 2,N,13,13,11:31,11.52,12:04,12.07,33,11.79,,0,,0,garter,,,,,,,,,not captured
7/9/2024,2024,191,27,Half 7,,,,12:55,12.92,13:09,13.15,14,13.03,,0,,0,,,,,,,,,,
7/9/2024,2024,191,27,Half 9,Y,4,OE4,1:29,1.48,13:50,13.83,741,7.66,13:31,13.52,13:32,13.53,redbelly,F,F,Y,A,25.5,17,OE,OE17,recapture
7/9/2024,2024,191,27,Half 9,Y,10,OE10,1:29,1.48,13:50,13.83,741,7.66,13:40,13.67,13:56,13.93,redbelly,F,F,Y,A,24.75,30,OE,OE30,recapture
7/9/2024,2024,191,28,Ag-nat 9,,,,14:05,14.08,14:20,14.33,15,14.21,,0,,0,,,,,,,,,,
7/10/2024,2024,192,21,Nat QC 1,,,,7:55,7.92,8:08,8.13,13,8.03,,0,,0,,,,,,,,,,
7/10/2024,2024,192,21,Nat QC 3,,,,8:37,8.62,8:47,8.78,10,8.7,,0,,0,,,,,,,,,,
7/10/2024,2024,192,21,Nat QC 4,,,,9:05,9.08,9:15,9.25,10,9.17,,0,,0,,,,,,,,,,
7/10/2024,2024,192,21,Nat QC 6,,,,9:25,9.42,9:34,9.57,9,9.49,,0,,0,,,,,,,,,,
7/10/2024,2024,192,21,Nat QC 7,,,,9:41,9.68,10:12,10.2,31,9.94,,0,,0,,,,,,,,,,
